win_start,win_end,center_index,window_date,window_start_date,window_end_date,D,D_stderr,D_ci_low,D_ci_high,beta_acf,beta_acf_stderr,beta_acf_ci_low,beta_acf_ci_high,beta_acf_r2,De_acf_TL_JOINT,De_acf_TL_JOINT_stderr,De_acf_TL_AR,De_acf_TL_AR_stderr,De_acf_Student,De_acf_Student_stderr,beta_hac,beta_hac_stderr,beta_hac_r2,De_hac_TL_JOINT,De_hac_TL_JOINT_stderr,De_hac_TL_AR,De_hac_TL_AR_stderr,De_hac_Student,De_hac_Student_stderr,beta_dfa,beta_dfa_stderr,beta_dfa_ci_low,beta_dfa_ci_high,beta_dfa_H,beta_dfa_r2,De_dfa_TL_JOINT,De_dfa_TL_JOINT_stderr,De_dfa_TL_AR,De_dfa_TL_AR_stderr,De_dfa_Student,De_dfa_Student_stderr,beta_bayes,beta_bayes_stderr,De_bayes_TL_JOINT,De_bayes_TL_JOINT_stderr,De_bayes_TL_AR,De_bayes_TL_AR_stderr,De_bayes_Student,De_bayes_Student_stderr,beta_whittle,beta_whittle_stderr,beta_whittle_m,De_whittle_TL_JOINT,De_whittle_TL_JOINT_stderr,De_whittle_TL_AR,De_whittle_TL_AR_stderr,De_whittle_Student,De_whittle_Student_stderr,,epsilon
1034,1159,1096,1900-10-08T00:00:00,1900-07-11T00:00:00,1901-01-09T00:00:00,,,,,-0.131918765,,,,,0.4742710940626835,,0.46472496479983305,,0.47809215634597513,,-0.147263073,0.25869430241158914,0.023359567,0.32875778954658924,0.099946866,0.32325722291668113,0.10184583808834838,0.336079224,0.097155945,,,,,,,,,,,,,0.30710019094590146,0.2599076924939867,0.2666643419772601,0.1076691982828766,0.2665188245000003,0.10854660191989408,0.26997229920651356,0.10613690490687198,,,,,,,,,,,-0.015275035
1056,1181,1118,1900-11-08T00:00:00,1900-08-10T00:00:00,1901-02-08T00:00:00,,,,,-0.06318428,,,,,0.47427050841869905,,0.4647236931393824,,0.46090642940239607,,-0.070570782,0.24317884228595857,0.006059781,0.32310101578432315,0.10121248075425072,0.3177847884465586,0.10300800223841394,0.33069254299503764,0.098388007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015276307
1078,1203,1140,1900-12-11T00:00:00,1900-09-12T00:00:00,1901-03-14T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1100,1225,1162,1901-01-15T00:00:00,1900-10-12T00:00:00,1901-04-16T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1122,1247,1184,1901-02-15T00:00:00,1900-11-14T00:00:00,1901-05-16T00:00:00,,,,,0.8833872930740003,0.597207911,0.1520674519352907,2.210312883,0.17639894396246747,0.26716618156317506,0.11041531429509362,0.2694955405800237,0.11071744632265425,0.263627103,0.11004630749266159,0.940217468,0.5584870919714867,0.20038818073044717,0.26164587135582357,0.1100673557408636,0.26458539172084206,0.11051886509796711,0.25700481662311964,0.10947338567103489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169495541
1144,1269,1206,1901-03-20T00:00:00,1900-12-17T00:00:00,1901-06-18T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1166,1291,1228,1901-04-22T00:00:00,1901-01-21T00:00:00,1901-07-22T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1188,1313,1250,1901-05-22T00:00:00,1901-02-21T00:00:00,1901-08-21T00:00:00,,,,,-0.29043783,,,,,0.4742724581490456,,0.46090469402778883,,0.4666327029478408,,-0.360323008,0.4360637382419779,0.033755974,0.3161620198450043,0.104814923,0.31249169748198874,0.10576345114702425,0.32177951422279516,0.10300736165695351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019095306
1210,1335,1272,1901-06-24T00:00:00,1901-03-26T00:00:00,1901-09-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1232,1357,1294,1901-07-26T00:00:00,1901-04-26T00:00:00,1901-10-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1254,1379,1316,1901-08-27T00:00:00,1901-05-28T00:00:00,1901-11-26T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1276,1401,1338,1901-09-30T00:00:00,1901-06-28T00:00:00,1901-12-30T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1298,1423,1360,1901-10-30T00:00:00,1901-08-01T00:00:00,1902-01-30T00:00:00,,,,,0.41575495385978145,0.763241838,0.036245909497962386,2.402792964257766,0.045497559071201676,0.2851983315182587,0.11028452729000607,0.28546841366961173,0.11037485370538454,0.2851658440270769,0.11009760889246667,0.17640714223639417,0.7854236526767797,0.006343329,0.28968873358345315,0.10992851750972295,0.28942067349918976,0.11003947928406786,0.29052848714521023,0.10964961670133012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185468414
1320,1445,1382,1901-12-03T00:00:00,1901-09-03T00:00:00,1902-03-04T00:00:00,,,,,1.2547839230497104,0.8587914536655264,0.070315087,3.390878411,0.4252490308159762,0.2733418848773962,0.11082813789591485,0.27520653173443865,0.11094686148233697,0.27027599081411524,0.11076381361707785,1.1222180862687952,0.47881954010226857,0.3114903917418863,0.24158620753707627,0.10737121149818214,0.24672612420684473,0.10867232125600346,0.2326069297929198,0.10525379862875145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175206532
1342,1467,1404,1902-01-06T00:00:00,1901-10-04T00:00:00,1902-04-04T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1364,1489,1426,1902-02-05T00:00:00,1901-11-06T00:00:00,1902-05-06T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1386,1511,1448,1902-03-10T00:00:00,1901-12-09T00:00:00,1902-06-06T00:00:00,,,,,3.690291398055286,0.6055245062298255,0.050471594,2.166100798,0.394781431,0.18002099256476986,0.083977364,0.19112169936658163,0.091049737,0.15650282157892512,0.067433307,3.8215482085647867,1.762730259728638,0.42873857852629493,0.2767904221627775,0.11101125216054712,0.27843529795470456,0.11102861338120053,0.2738385778657773,0.11113342525588427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091121699
1408,1533,1470,1902-04-10T00:00:00,1902-01-10T00:00:00,1902-07-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1430,1555,1492,1902-05-12T00:00:00,1902-02-11T00:00:00,1902-08-08T00:00:00,,,,,-0.674203318,,,,,0.47427191140794556,,0.46090468969785287,,0.47427046398846734,,-0.537207953,0.8983315456995403,0.035976574,0.2990420320184673,0.1088654487868189,0.29771866979778255,0.10908169436202889,0.30140888685542644,0.10832338397333899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01909531
1452,1577,1514,1902-06-12T00:00:00,1902-03-14T00:00:00,1902-09-10T00:00:00,,,,,1.8091680907387446,0.6397502926603604,0.053894741,2.258383953461808,0.6035498304472149,0.24298388736738644,0.10811648695524938,0.24850161436521057,0.10929148461484792,0.2323929192727987,0.10609015754172806,1.7656471346262925,0.3380631356666383,0.6113372158687392,0.15144379997629595,0.059736358,0.15991431695461722,0.068579498,0.135725769,0.042776149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148501614
1474,1599,1536,1902-07-15T00:00:00,1902-04-16T00:00:00,1902-10-10T00:00:00,,,,,1.131451411175165,0.8159939831854697,0.08198798,3.205107149262135,0.6217373134814675,0.2736517276263455,0.11079196604747053,0.27544295502600546,0.110915979,0.2707738777637841,0.11070918087902795,1.056113630701787,0.18647703712280603,0.5088970793235823,0.12520285605918835,0.027812885644129825,0.12714678235886628,0.030998422577936835,0.12259882469562201,0.022792536791673503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175442955
1496,1621,1558,1902-08-14T00:00:00,1902-05-16T00:00:00,1902-11-12T00:00:00,,,,,0.2814399133786494,0.6933907344441949,0.19186638515135496,2.534401431232165,0.014373454990578516,0.2872393315944586,0.1100486178153767,0.2871857306221552,0.11017283889007304,0.2878370580737876,0.10975655789776513,0.49631994,0.7356509006982516,0.048100214,0.2831834331954553,0.11038838716317093,0.2836800316777772,0.11048327805459841,0.2827933739511731,0.11021542590303073,,,,,,,,,,,,,0.6934396144251932,0.434945409,0.2582656220307501,0.10932006814885087,0.26112006874425214,0.10996394351935097,0.25443302622676656,0.10840745889037778,,,,,,,,,,,0.170226023
1518,1643,1580,1902-09-16T00:00:00,1902-06-18T00:00:00,1902-12-15T00:00:00,,,,,0.4489416231012168,0.7556804598129934,0.1996140353346233,2.698490460133115,0.069404773,0.2844605344682867,0.11032818740798628,0.28481615037758373,0.11041871994653045,0.2842900363815166,0.11014954580707345,0.5871060042782704,0.47629551472397896,0.12601593916001552,0.26905984603836325,0.1100867184317417,0.27078197855668645,0.11044303710785267,0.26714485953216704,0.10956186010181342,,,,,,,,,,,,,0.6733122231832528,0.37868879316892556,0.24968342208631905,0.10797736430441969,0.253155168,0.10897977382621295,0.24511265224948425,0.10652799170346751,,,,,,,,,,,0.18481615
1540,1665,1602,1902-10-16T00:00:00,1902-07-21T00:00:00,1903-01-16T00:00:00,,,,,0.4606603863991659,0.8859358135894211,0.026159601,3.1861597364530696,0.044878540462972905,0.28580952484865996,0.1103365390880489,0.28609023656991706,0.11039910641903049,0.28564784268459864,0.1102122153684324,0.6039023411822203,0.605302223,0.083051497,0.27659316620472985,0.11046476587739582,0.2777377539951894,0.11063681032594112,0.27528197951709577,0.11021130050973996,,,,,,,,,,,,,0.7627473143672377,0.4558006931867022,0.25721231603553896,0.10934478901712018,0.26031304312818904,0.11000010276537986,0.25274653297332916,0.10841949749481351,,,,,,,,,,,0.186090237
1562,1687,1624,1902-11-18T00:00:00,1902-08-20T00:00:00,1903-02-18T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1584,1709,1646,1902-12-19T00:00:00,1902-09-22T00:00:00,1903-03-23T00:00:00,,,,,-0.670680831,,,,,0.4742718545199907,,0.4609046896983633,,0.4742704920891705,,-0.345390342,0.6545407497129163,0.024098294741954795,0.3021167277655123,0.10816748164273475,0.3002665907051703,0.10852429534179832,0.30540874438958354,0.10732041655257632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01909531
1606,1731,1668,1903-01-22T00:00:00,1902-10-22T00:00:00,1903-04-24T00:00:00,,,,,0.9057502744992422,0.6277679305724404,0.092940168,2.2115544923113375,0.4786025192394858,0.26872264337833235,0.11051767461398669,0.27091432685812966,0.11077584278199887,0.2653741651014977,0.11021720537884055,0.8606035562656297,0.2597037698941528,0.5081490874986694,0.18124474047768568,0.081102515,0.18824445431987508,0.086766204,0.17049833494561298,0.072037481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170914327
1628,1753,1690,1903-02-25T00:00:00,1902-11-24T00:00:00,1903-05-26T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1650,1775,1712,1903-03-27T00:00:00,1902-12-26T00:00:00,1903-06-25T00:00:00,,,,,-0.218837814,,,,,0.47427177,,0.46090454080542315,,0.44944848581534563,,-0.39736319,0.6984888245727946,0.033163183079279346,0.30177532818997954,0.10827926168177497,0.3000077097237789,0.10860884499061552,0.30490778906487914,0.1074910061296459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019095459
1672,1797,1734,1903-04-30T00:00:00,1903-01-28T00:00:00,1903-07-27T00:00:00,,,,,0.17118055981014413,0.5604061815532667,0.1430002776980933,2.1750043229810165,0.010083284,0.28955669121956773,0.10960884283969646,0.2890170555290997,0.1098241190988548,0.2911725421329754,0.1090785379016759,0.2848788831482686,0.37035788743351644,0.026534379237313943,0.2801160630354154,0.10935000212967468,0.27992166712724864,0.10977936320872188,0.28207548282097256,0.10844505438234701,,,,,,,,,,,,,0.5381776216486615,0.38496358312007156,0.26163909634748983,0.10922006545831695,0.2637374965027214,0.10983959918594606,0.2596529908049169,0.1083027957824312,,,,,,,,,,,0.089245834
1694,1819,1756,1903-06-01T00:00:00,1903-03-03T00:00:00,1903-08-26T00:00:00,,,,,0.5195303405338519,0.7971196613367695,0.06773539,2.5379825048145856,0.19889233072156942,0.28379426878647185,0.11041099494541974,0.2842690977186562,0.11048835212172055,0.283372033,0.11027358331977369,0.4857470687133293,0.17185647965215092,0.1554988621181569,0.185986136,0.078964449,0.1880739851940691,0.082709854,0.18776374027117726,0.075452535,,,,,,,,,,,,,0.5688095097624867,0.33527663615588965,0.24946464581572658,0.10747493227601389,0.2524828587742454,0.10854587620211652,0.24631077251312955,0.10594887205488572,,,,,,,,,,,0.184269098
1716,1841,1778,1903-07-01T00:00:00,1903-04-02T00:00:00,1903-09-28T00:00:00,,,,,2.705984651683327,0.6518392850546981,0.052488396130661724,2.030345123741089,0.789968308,0.2191163791975162,0.10232925755611334,0.22745970181270486,0.10520234054168208,0.20164582376988957,0.096197959,2.5920207507616797,0.3031659537961675,0.7449971290985355,0.11710751150966013,0.021395217335237283,0.12131266132195609,0.025819836607151675,0.11278412382476963,0.011330938306002578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127459702
1738,1863,1800,1903-07-31T00:00:00,1903-05-06T00:00:00,1903-10-28T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1760,1885,1822,1903-09-01T00:00:00,1903-06-05T00:00:00,1903-12-01T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1782,1907,1844,1903-10-02T00:00:00,1903-07-07T00:00:00,1904-01-04T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
1804,1929,1866,1903-11-04T00:00:00,1903-08-06T00:00:00,1904-02-03T00:00:00,,,,,0.058247563,0.4332307983363276,0.22674685999554953,1.6584124769492696,0.003169579,0.29545302462388323,0.10852713907174519,0.2938709317436337,0.10895559219926806,0.29894624364370687,0.10749561981746364,0.078762522,0.15036940383742833,0.005462934,0.3140011802906606,0.099310463,0.3072172351372596,0.10183016268540843,0.32392383725920315,0.095864353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043784819
1826,1951,1888,1903-12-07T00:00:00,1903-09-08T00:00:00,1904-03-08T00:00:00,,,,,0.6893653217400296,0.6631915526483646,0.019978489670910003,2.2784263798036126,0.18970215852252015,0.276652254,0.11056700377185828,0.2778870512773051,0.11071034542184768,0.27505208629629774,0.1103814418974061,0.5304814972668814,0.42596798389977586,0.11398828700327424,0.2673550429615685,0.10978574530353533,0.2690409611240441,0.11022865649684069,0.2657998474465714,0.10910961497969328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177887051
1848,1973,1910,1904-01-08T00:00:00,1903-10-08T00:00:00,1904-04-08T00:00:00,,,,,0.1330377772854383,0.7001530087065496,0.1354710149390606,2.5909195918764603,0.002831758,0.29055390743827947,0.10975420769571939,0.29010290374326697,0.1099019172757185,0.29178113795453353,0.10937989941235043,-0.025580068,0.6655201177584862,0.000108522,0.2943865473265628,0.10928354670162779,0.2934381254666779,0.10949249805152145,0.2964184806474893,0.10874935444627437,,,,,,,,,,,,,0.6242001461528922,0.4647283403807793,0.2660018974762835,0.10994434886226441,0.26805389340243013,0.11036682049626968,0.2635318280890227,0.10933963099646016,,,,,,,,,,,0.053530588
1870,1995,1932,1904-02-09T00:00:00,1903-11-10T00:00:00,1904-05-10T00:00:00,,,,,1.3168842158163556,0.4998316282642311,0.055260475,1.7936434973826971,0.38316185301277816,0.23622744800490314,0.10641679786060017,0.24211199981435477,0.10801809778519922,0.2254095474883479,0.10363454215352255,1.353845501827267,0.2154801786319916,0.43949074511922315,0.12245733102269761,0.025859526,0.12530020081254728,0.029639754168421354,0.11843883841361416,0.018857949,,,,,,,,,,,,,1.2654069950694373,0.4083104633902443,0.21358620344794327,0.099407853,0.22128345876511823,0.10269313203036134,0.19925493619965226,0.09322305,,,,,,,,,,,0.142112
1892,2017,1954,1904-03-14T00:00:00,1903-12-11T00:00:00,1904-06-10T00:00:00,,,,,0.5328852139051345,0.7641528270337967,0.039992795200557256,2.6124876233562486,0.12390130642590658,0.2829894041099504,0.11042991958668302,0.28353775602187314,0.11051570131264704,0.28247419302134624,0.11028222684880656,0.5094782521809832,0.2516843740390567,0.1252099388361818,0.2300817268286438,0.10192791562706353,0.2334360218255803,0.10396587826266857,0.22785418048774453,0.099265174,,,,,,,,,,,,,0.6232345582647372,0.3650521957846216,0.2510203745546565,0.10802097299545801,0.25420135294085977,0.10899027458963732,0.24717765236780276,0.10662906872693434,,,,,,,,,,,0.183537756
1914,2039,1976,1904-04-14T00:00:00,1904-01-14T00:00:00,1904-07-13T00:00:00,,,,,0.6623376109123706,0.8859115750624821,0.052810465,3.392131850834762,0.21418549592465974,0.28296002849438356,0.11052894479735813,0.28360125272392595,0.11058544859361821,0.28216602154227755,0.1104548907230433,0.5512128498327559,0.40986723666578634,0.1550463836958781,0.2641031080291085,0.10954943117443991,0.2660858921477771,0.1100767273110387,0.2621211672090227,0.10876609572516065,,,,,,,,,,,,,0.6036875015914904,0.3313176447493347,0.2448136886872297,0.10672013341556852,0.24830743656405627,0.10798246693136676,0.24079054589310278,0.10491881621727683,,,,,,,,,,,0.183601253
1936,2061,1998,1904-05-16T00:00:00,1904-02-16T00:00:00,1904-08-12T00:00:00,,,,,0.5121069674108181,0.6326885515873495,0.13441922608461687,2.3142500644831197,0.10737060031535417,0.2803254173048765,0.11039252292251481,0.2810485898691645,0.11053211173897122,0.2797058843698522,0.11015223426081058,0.5698756739780966,0.32768318963715926,0.12928460954411236,0.24747080577539954,0.10708722121246436,0.25061348448391807,0.10824612315572682,0.2441854583523373,0.10544184588677967,,,,,,,,,,,,,0.6776208633847995,0.3898722995906342,0.2516393077122244,0.10832538000955122,0.2549779648999071,0.10924021580934327,0.24722141936731012,0.10700641391851724,,,,,,,,,,,0.18104859
1958,2083,2020,1904-06-16T00:00:00,1904-03-18T00:00:00,1904-09-14T00:00:00,,,,,0.3116886138056095,0.6964374462943419,0.038334479301650425,2.212672293311808,0.076442559,0.2865843792240549,0.11010526496183651,0.2866149984051347,0.11022464302736568,0.2870389121699029,0.10983148216906503,0.3689625669840845,0.12373153200706899,0.12093575447305493,0.18116409454203966,0.069205512,0.17822248126326565,0.070992672,0.19248080218909996,0.069156889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186614998
1980,2105,2042,1904-07-19T00:00:00,1904-04-20T00:00:00,1904-10-14T00:00:00,,,,,-0.12948048,,,,,0.4742710881113042,,0.4647229294049811,,0.4494476511224225,,-0.134845495,0.23974206227256895,0.012999321519571727,0.3319530793687381,0.098646824,0.32611270684295024,0.10076094218275645,0.3394049940785683,0.095748822,,,,,,,,,,,,,0.2829754303366371,0.23615848086503222,0.2665416407230921,0.1069889344830842,0.26583204269183247,0.10798921062880118,0.2710972184730018,0.10523662893216809,,,,,,,,,,,-0.015277071
2002,2127,2064,1904-08-18T00:00:00,1904-05-20T00:00:00,1904-11-16T00:00:00,,,,,0.28648410237913174,0.783524389,0.081351357,3.0436645106633358,0.076855046,0.28774760114079867,0.11010336054992237,0.28771741419559427,0.11020014868796325,0.2881993233802836,0.1098744521297367,0.25775038577188647,0.21355981877874441,0.067912399,0.267321396,0.10618666428628468,0.2658479448193357,0.10732480367404812,0.2733448620711412,0.10418303504188986,,,,,,,,,,,,,0.3948150474426873,0.2697413596733828,0.2550319801376843,0.10701011776355625,0.25632341516890744,0.10805904375430134,0.2560133517893335,0.10545780493207488,,,,,,,,,,,0.177736704
2024,2149,2086,1904-09-20T00:00:00,1904-06-22T00:00:00,1904-12-19T00:00:00,,,,,-0.338018118,,,,,0.474272836,,0.4609046928980105,,0.45326487795574255,,-0.416303285,0.5154621374471394,0.023409424561191106,0.31135647888226553,0.10616001975760092,0.308326439,0.106859343,0.31621560234608376,0.10471754614144373,,,,,,,,,,,,,0.4746152471295382,0.4062616000533071,0.2689666837206483,0.10970343116942816,0.270336391,0.1101489118338332,0.2681149186192877,0.10898650778383338,,,,,,,,,,,-0.019095307
2046,2171,2108,1904-10-20T00:00:00,1904-07-25T00:00:00,1905-01-20T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
2068,2193,2130,1904-11-22T00:00:00,1904-08-24T00:00:00,1905-02-23T00:00:00,,,,,1.2894720432134363,0.5738162714940815,0.19084814190343466,1.998469453053431,0.24559408392003257,0.2504599685669394,0.10906507,0.25486861,0.10989776245923676,0.24262711747714794,0.1077933429851744,1.143184743386483,0.4635254926889776,0.1649168476184253,0.2371242425521729,0.10643206060694343,0.2427123246617999,0.10799053526656979,0.22723701643024058,0.10381444662362467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15486861
2090,2215,2152,1904-12-23T00:00:00,1904-09-26T00:00:00,1905-03-27T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
2112,2237,2174,1905-01-26T00:00:00,1904-10-26T00:00:00,1905-04-27T00:00:00,,,,,1.4790412353088118,0.750956542,0.034029144,2.413884478786828,0.22681336803956198,0.26332445081342726,0.11050890648820126,0.26640122040168557,0.11084239792415261,0.2579233134461655,0.11012891805146958,1.199617035730752,0.6208240065384056,0.1556711398477354,0.2591925065474646,0.11004968581598643,0.26259989360724356,0.11054203450087095,0.2533742824662815,0.10939535670523906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16640122
2134,2259,2196,1905-03-01T00:00:00,1904-11-29T00:00:00,1905-05-29T00:00:00,,,,,1.0237118468766095,0.847053173,0.018488440117331174,2.7045577997084376,0.13128203517449777,0.2765848489696707,0.11076972774772746,0.27801944219325064,0.11085807601424794,0.27436162433907685,0.11071932171157176,0.859923217,0.775662795,0.094610521,0.2770679348357729,0.11069599982494506,0.27838166857395247,0.1107978044199238,0.27514997670685315,0.11060389851737766,,,,,,,,,,,,,0.925235972,0.49402482473754167,0.2542728269654808,0.10923755083912087,0.25792087243967554,0.10996181294385865,0.24845207791591156,0.10819662077093495,,,,,,,,,,,0.178019442
2156,2281,2218,1905-03-31T00:00:00,1904-12-30T00:00:00,1905-06-29T00:00:00,,,,,0.676432961,0.6706914622610922,0.10779940196003827,2.7417262446517956,0.24032009459522163,0.27728068963447894,0.1105625086609625,0.2784463398200238,0.11069832939550192,0.27579371205457265,0.1103836701134474,0.5955467005628238,0.372137208,0.1841367096818015,0.2548289139379001,0.10853012772223783,0.2576292139172506,0.10935861394542896,0.25164829065421523,0.1073389537390669,,,,,,,,,,,,,0.661816009,0.3604701510905937,0.24654599430288954,0.10734729417985585,0.2502012728960713,0.10849906303490413,0.24181251224447947,0.10567890580881689,,,,,,,,,,,0.17844634
2178,2303,2240,1905-05-03T00:00:00,1905-02-01T00:00:00,1905-08-01T00:00:00,,,,,0.5209012546590235,0.7468760029648697,0.040450623,2.8218426926100038,0.06099313,0.28289815986612804,0.1104175551119516,0.28344179351345483,0.1105086064116648,0.2824118631511592,0.11025802071541663,0.3803382533490253,0.6223137894246134,0.032908976721894634,0.28377986210223766,0.11019012303256384,0.28405572835008874,0.11033415511419735,0.28395045366672844,0.10988849279221648,,,,,,,,,,,,,0.6265554310972725,0.41680324969576177,0.25992416978666777,0.10933672046456637,0.2624620996003972,0.10995481987922895,0.25684326420805587,0.10845099778090957,,,,,,,,,,,0.183441794
2200,2325,2262,1905-06-05T00:00:00,1905-03-07T00:00:00,1905-08-31T00:00:00,,,,,0.650684576,0.8660409276085016,0.099041336,3.078570936222699,0.17841899447195664,0.28280364968783767,0.11052505588540479,0.28345267800228363,0.11058548570108721,0.28201136974516394,0.11044328403003545,0.5465333588933394,0.38189564810237114,0.13851839568750413,0.26051670777488367,0.10911765131690168,0.2627245777126193,0.10976928106304218,0.2583569528732592,0.10815991683890652,,,,,,,,,,,,,0.6400488637868569,0.36679209234188265,0.24992555453186335,0.10789618462837178,0.25325289463146594,0.10890410969383638,0.24577410277552558,0.10644567576950513,,,,,,,,,,,0.183452678
2222,2347,2284,1905-07-06T00:00:00,1905-04-06T00:00:00,1905-10-03T00:00:00,,,,,1.732033245900238,0.735685488,0.049988445190158645,2.5090652890586744,0.5240802083314968,0.25653317604844433,0.11001699920597939,0.2604791661227922,0.11056213981403104,0.24928262715266186,0.10925948863545094,1.6103022160853127,0.4167318387713107,0.48751210891367147,0.1947309149502573,0.091353869,0.20401854507361414,0.096478826,0.17648860453281892,0.080824307,,,,,,,,,,,,,1.436327463148153,0.3617555360721874,0.18229128988111856,0.083863156,0.19154664033452037,0.090147726,0.16474420741452372,0.071401644,,,,,,,,,,,0.160479166
2244,2369,2306,1905-08-07T00:00:00,1905-05-09T00:00:00,1905-11-02T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
2266,2391,2328,1905-09-07T00:00:00,1905-06-09T00:00:00,1905-12-06T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan
