Date,HMFSI
1962-12-01,-0.33990038921476823
1963-01-01,-0.3586603939778165
1963-02-01,-0.22472340212804445
1963-03-01,-0.3554390115163939
1963-04-01,-0.4279148530424686
1963-05-01,-0.409330012724551
1963-06-01,-0.39851346047787695
1963-07-01,-0.5057073286237022
1963-08-01,-0.5129260175192697
1963-09-01,-0.4146964829313525
1963-10-01,-0.47304821707012773
1963-11-01,-0.47849800141987753
1963-12-01,-0.5874629755253684
1964-01-01,-0.6269101735647062
1964-02-01,-0.6701755756924396
1964-03-01,-0.6011863704043953
1964-04-01,-0.6033079041897915
1964-05-01,-0.6267319335575804
1964-06-01,-0.6177558816399972
1964-07-01,-0.6185858486600656
1964-08-01,-0.5763209867058028
1964-09-01,-0.6872551344958009
1964-10-01,-0.6720077135987069
1964-11-01,-0.6543840856494502
1964-12-01,-0.6194124363262553
1965-01-01,-0.6477473926124738
1965-02-01,-0.6521818686310243
1965-03-01,-0.7872774113666461
1965-04-01,-0.8118635260692152
1965-05-01,-0.8313277665978575
1965-06-01,-0.8589432277492826
1965-07-01,-0.8380118014573741
1965-08-01,-0.8199583606380778
1965-09-01,-0.7565739188462413
1965-10-01,-0.7259367182814811
1965-11-01,-0.6251613070696552
1965-12-01,-0.3436197806542236
1966-01-01,-0.3275138416569705
1966-02-01,-0.030539910858599275
1966-03-01,-0.048197136627903606
1966-04-01,0.14117321433436628
1966-05-01,0.13793449479153252
1966-06-01,0.1320867655787074
1966-07-01,0.24537320153613099
1966-08-01,0.3186975060791556
1966-09-01,0.39216801853800637
1966-10-01,0.6649806227665224
1966-11-01,0.7101094697753786
1966-12-01,1.1937031526768316
1967-01-01,1.4166949779786127
1967-02-01,1.2818058735155207
1967-03-01,1.2651781159259887
1967-04-01,1.2438381947179487
1967-05-01,1.4509837580900382
1967-06-01,1.5237793376723434
1967-07-01,1.4463504155109808
1967-08-01,1.361320133417947
1967-09-01,1.3060782111146516
1967-10-01,1.255072334676813
1967-11-01,1.352368261505461
1967-12-01,0.8440673573540902
1968-01-01,0.5706936086214576
1968-02-01,0.5172304261636237
1968-03-01,0.4297661517154363
1968-04-01,0.5688939152542742
1968-05-01,0.5461486138616062
1968-06-01,0.6820517689347162
1968-07-01,0.8601837751901158
1968-08-01,0.847330778293568
1968-09-01,0.8474139579021263
1968-10-01,0.7778699065923979
1968-11-01,0.5770025067812137
1968-12-01,0.9371501450167314
1969-01-01,0.808675657734484
1969-02-01,0.8325981525599879
1969-03-01,0.7812104014094543
1969-04-01,0.7732943283146327
1969-05-01,0.7058256596880081
1969-06-01,0.7153506570192862
1969-07-01,0.39111173302579383
1969-08-01,0.2971237731318437
1969-09-01,0.7701237185709736
1969-10-01,0.8856958119317977
1969-11-01,0.8794569425428322
1969-12-01,1.1871882688642195
1970-01-01,1.144842309660147
1970-02-01,2.040867644448308
1970-03-01,2.087071653008244
1970-04-01,2.0941276783347464
1970-05-01,2.3577321750604257
1970-06-01,2.32798629188638
1970-07-01,2.535562141727172
1970-08-01,2.5534513639175405
1970-09-01,2.25661022100891
1970-10-01,2.203233812641199
1970-11-01,2.413925299038036
1970-12-01,2.0951101178180864
1971-01-01,2.009124296436347
1971-02-01,1.7289322436386374
1971-03-01,1.8132840024233818
1971-04-01,1.6305959412325879
1971-05-01,1.7093612450608282
1971-06-01,1.772112468727836
1971-07-01,1.7846360700617754
1971-08-01,1.681901758080272
1971-09-01,1.8284831541922502
1971-10-01,1.8069811050820663
1971-11-01,1.630020549843191
1971-12-01,1.4615453791335706
1972-01-01,1.427366223074762
1972-02-01,1.4126276069909527
1972-03-01,1.1377510713262915
1972-04-01,1.131421256764261
1972-05-01,0.6029348488768385
1972-06-01,0.540530646713488
1972-07-01,0.3868836154649547
1972-08-01,0.4091731708585633
1972-09-01,0.20045317542496943
1972-10-01,0.03360218304578275
1972-11-01,0.06351151590365445
1972-12-01,0.06252759447802436
1973-01-01,0.028493997237483637
1973-02-01,0.08240785103426398
1973-03-01,0.07349540606838643
1973-04-01,0.04335543879927494
1973-05-01,0.03752666813180381
1973-06-01,-0.014791775342292519
1973-07-01,0.08916198610824438
1973-08-01,0.20785959944684643
1973-09-01,0.35645725269165907
1973-10-01,0.5051305087427052
1973-11-01,0.3717852163280976
1973-12-01,0.3284467137062814
1974-01-01,0.3677114322120049
1974-02-01,0.31878837650258335
1974-03-01,0.4266877579973768
1974-04-01,0.5926813494002373
1974-05-01,0.5535693022328474
1974-06-01,0.5697273232340516
1974-07-01,0.5514646740312569
1974-08-01,0.5502518163180792
1974-09-01,0.19085160033791376
1974-10-01,-0.016104464848605622
1974-11-01,0.12425009494157335
1974-12-01,0.2934772544266671
1975-01-01,0.33168388374843194
1975-02-01,0.40828937768208606
1975-03-01,0.6222279263062813
1975-04-01,0.908269602407057
1975-05-01,1.009295840569099
1975-06-01,1.067248236395687
1975-07-01,1.0342826233587665
1975-08-01,1.2407167130120162
1975-09-01,1.2572845605471108
1975-10-01,1.3326182549402918
1975-11-01,1.2488294739124446
1975-12-01,1.1628493839867957
1976-01-01,1.266323308329096
1976-02-01,1.256345124157384
1976-03-01,1.1234704677444225
1976-04-01,0.6838420404480213
1976-05-01,0.8917792880340288
1976-06-01,0.8198422604262422
1976-07-01,0.7092290872638076
1976-08-01,0.37655031016390583
1976-09-01,0.3685354232081039
1976-10-01,0.2512559865786913
1976-11-01,0.2651435960433177
1976-12-01,0.4314895559447104
1977-01-01,0.6174318913948007
1977-02-01,0.6687985661772297
1977-03-01,0.6135427975683894
1977-04-01,0.5304014485574884
1977-05-01,0.35198708476988266
1977-06-01,0.34743610674157765
1977-07-01,0.36022194111686784
1977-08-01,0.4039480620999553
1977-09-01,0.36152539788061827
1977-10-01,0.40563855755374867
1977-11-01,0.331711580878275
1977-12-01,-0.07719729581631044
1978-01-01,-0.14742143579172912
1978-02-01,-0.18584542508722857
1978-03-01,-0.1819627441525369
1978-04-01,-0.2259399042643404
1978-05-01,-0.17219744152870012
1978-06-01,-0.38388102436995725
1978-07-01,-0.3743652665936379
1978-08-01,-0.09856551520882997
1978-09-01,-0.18416779676678033
1978-10-01,-0.20180351893695653
1978-11-01,-0.16093079472938215
1978-12-01,-0.13902334727746787
